id,datetime,file,location,zip code,subspecies,health,pollen_carrying,caste
1510,2018-08-18 12:30:00,038_464.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1511,2018-08-18 12:30:00,038_035.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1512,2018-08-25 14:00:00,002_124.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
1513,2018-08-06 19:19:00,019_865.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1514,2018-08-18 12:30:00,038_078.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1515,2018-08-17 17:50:00,030_558.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1516,2018-07-07 12:56:00,005_249.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1517,2018-07-07 12:56:00,005_399.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1518,2018-08-18 12:30:00,038_280.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1519,2018-08-19 12:46:00,010_135.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1520,2018-08-18 12:30:00,038_289.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1521,2018-08-19 12:46:00,010_294.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1522,2018-08-21 09:00:00,032_715.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1523,2018-08-08 21:13:00,021_177.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1524,2018-08-21 09:00:00,032_863.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1525,2018-08-16 08:20:00,008_118.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1526,2018-07-07 12:56:00,005_459.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1527,2018-08-06 13:19:00,015_1172.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1528,2018-08-19 12:46:00,010_812.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1529,2018-08-06 13:21:00,017_104.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1530,2018-07-02 15:30:00,004_476.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1531,2018-08-19 15:46:00,046_182.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1532,2018-08-10 13:54:00,022_239.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1533,2018-07-02 13:57:00,003_234.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1534,2018-08-21 15:56:00,040_516.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1535,2018-08-21 09:00:00,032_779.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1536,2018-08-06 19:19:00,019_713.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1537,2018-08-21 15:56:00,040_491.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1538,2018-08-21 15:56:00,040_300.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1539,2018-08-08 21:13:00,021_197.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1540,2018-08-06 13:19:00,015_989.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1541,2018-08-19 12:46:00,010_555.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1542,2018-08-28 16:07:00,041_005.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1543,2018-08-21 15:56:00,040_497.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1544,2018-08-21 09:00:00,032_275.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1545,2018-08-17 17:50:00,030_513.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1546,2018-08-21 09:00:00,032_553.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1547,2018-08-18 12:30:00,038_305.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1548,2018-08-25 14:00:00,002_099.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
1549,2018-08-06 19:19:00,019_639.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1550,2018-08-19 12:46:00,010_616.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1551,2018-08-28 10:53:00,039_022.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1552,2018-08-16 08:20:00,008_212.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1553,2018-08-18 12:30:00,038_380.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1554,2018-08-06 13:19:00,015_1230.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1555,2018-07-03 16:10:00,009_088.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1556,2018-07-07 12:56:00,005_544.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1557,2018-08-20 11:55:00,016_252.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
1558,2018-07-02 15:30:00,004_392.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1559,2018-08-08 21:13:00,021_029.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1560,2018-08-17 17:50:00,030_665.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1561,2018-07-02 15:30:00,004_437.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1562,2018-08-21 15:56:00,036_068.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1563,2018-08-10 13:54:00,022_213.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1564,2018-08-17 17:50:00,030_828.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1565,2018-08-19 15:46:00,046_102.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1566,2018-08-20 10:03:00,027_011.png,"San Jose, CA, USA",95124,-1,healthy,True,worker
1567,2018-08-18 12:30:00,038_199.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1568,2018-08-06 13:19:00,015_111.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1569,2018-08-06 13:19:00,015_963.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1570,2018-08-06 13:19:00,015_1060.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1571,2018-08-19 12:46:00,010_468.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1572,2018-08-21 15:56:00,040_318.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1573,2018-08-21 15:56:00,040_283.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1574,2018-08-17 17:50:00,030_710.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1575,2018-08-06 19:19:00,019_481.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1576,2018-07-07 14:35:00,007_114.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1577,2018-08-21 09:30:00,033_102.png,"Des Moines, IA, USA",50315,Western honey bee,healthy,False,worker
1578,2018-07-07 12:56:00,005_348.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1579,2018-08-21 15:56:00,040_105.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1580,2018-08-06 13:21:00,017_051.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1581,2018-08-06 13:19:00,015_517.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1582,2018-08-17 17:50:00,030_534.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1583,2018-08-19 12:46:00,010_268.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1584,2018-08-10 13:54:00,022_106.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1585,2018-08-19 12:46:00,010_742.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1586,2018-07-07 12:56:00,005_248.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1587,2018-08-28 10:53:00,039_023.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1588,2018-08-16 08:20:00,008_259.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1589,2018-08-21 15:56:00,040_323.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1590,2018-08-06 19:19:00,019_1004.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1591,2018-07-02 15:30:00,004_484.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1592,2018-08-21 09:00:00,032_931.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1593,2018-07-02 15:30:00,004_101.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1594,2018-08-10 13:54:00,022_364.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1595,2018-08-21 09:00:00,032_514.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1596,2018-08-20 11:55:00,016_255.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
1597,2018-08-18 12:30:00,038_104.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1598,2018-08-18 12:30:00,038_276.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1599,2018-08-21 15:56:00,035_049.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1600,2018-08-18 12:30:00,038_060.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1601,2018-07-07 12:56:00,005_620.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1602,2018-08-17 17:50:00,030_767.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1603,2018-07-02 15:30:00,004_422.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1604,2018-08-06 13:19:00,015_909.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1605,2018-08-21 09:00:00,032_288.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1606,2018-07-07 12:56:00,005_535.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1607,2018-08-21 09:00:00,032_665.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1608,2018-08-06 13:19:00,015_489.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1609,2018-08-21 15:56:00,040_540.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1610,2018-08-18 12:30:00,038_444.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1611,2018-08-25 14:00:00,002_108.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
1612,2018-08-21 15:56:00,040_287.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1613,2018-08-17 17:50:00,030_669.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1614,2018-08-17 17:50:00,030_177.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1615,2018-08-21 15:56:00,035_058.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1616,2018-08-19 12:46:00,010_340.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1617,2018-08-06 13:19:00,015_600.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1618,2018-08-19 12:46:00,010_544.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1619,2018-08-21 15:56:00,040_515.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1620,2018-08-21 15:56:00,036_094.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1621,2018-08-17 17:50:00,030_856.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1622,2018-08-21 15:56:00,040_545.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1623,2018-08-21 09:00:00,032_790.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1624,2018-08-06 13:19:00,015_570.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1625,2018-08-10 13:54:00,022_265.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1626,2018-08-21 15:56:00,040_052.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1627,2018-07-02 15:30:00,004_381.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1628,2018-08-17 17:50:00,030_469.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1629,2018-08-18 12:30:00,038_465.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1630,2018-07-02 15:30:00,004_077.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1631,2018-08-06 13:19:00,015_1198.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1632,2018-08-18 12:30:00,038_186.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1633,2018-08-21 15:56:00,040_253.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1634,2018-08-19 12:46:00,010_829.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1635,2018-08-17 17:50:00,030_639.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1636,2018-08-17 17:50:00,030_610.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1637,2018-08-28 16:07:00,043_020.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1638,2018-08-06 13:19:00,015_505.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1639,2018-08-06 13:19:00,015_1131.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1640,2018-08-18 12:30:00,038_270.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1641,2018-08-28 10:53:00,039_001.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1642,2018-08-06 13:21:00,017_081.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1643,2018-07-02 15:30:00,004_263.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1644,2018-08-18 12:30:00,038_152.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1645,2018-08-06 13:19:00,015_313.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1646,2018-08-21 15:56:00,040_326.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1647,2018-07-07 12:56:00,005_614.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1648,2018-08-21 09:00:00,032_348.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1649,2018-08-19 15:46:00,046_004.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1650,2018-07-07 12:56:00,005_418.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1651,2018-08-18 12:30:00,038_125.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1652,2018-08-06 13:19:00,015_673.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1653,2018-08-21 09:00:00,032_339.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1654,2018-08-21 15:56:00,040_487.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1655,2018-08-06 13:19:00,015_300.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1656,2018-08-06 13:19:00,015_688.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1657,2018-08-18 12:30:00,038_032.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1658,2018-07-02 13:57:00,003_109.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1659,2018-08-21 15:56:00,040_296.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1660,2018-08-21 15:56:00,040_060.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1661,2018-08-16 08:20:00,008_281.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1662,2018-08-21 15:56:00,036_082.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1663,2018-08-18 12:30:00,038_268.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1664,2018-08-20 11:55:00,016_198.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
1665,2018-08-06 13:19:00,015_663.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1666,2018-08-19 15:46:00,046_122.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1667,2018-08-10 13:54:00,022_304.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1668,2018-08-19 15:46:00,046_127.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1669,2018-08-18 12:30:00,038_084.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1670,2018-08-06 13:19:00,015_1261.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1671,2018-08-21 09:00:00,032_886.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1672,2018-08-17 17:50:00,030_364.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1673,2018-08-18 12:30:00,038_251.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1674,2018-08-16 08:20:00,008_243.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1675,2018-07-07 12:56:00,005_604.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1676,2018-07-07 12:56:00,005_598.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1677,2018-08-18 12:30:00,038_218.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1678,2018-08-13 11:20:00,025_020.png,"Saratoga, CA, USA",95070,-1,healthy,False,worker
1679,2018-08-25 14:00:00,001_151.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
1680,2018-08-21 09:00:00,032_315.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1681,2018-08-20 11:55:00,016_240.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
1682,2018-07-07 12:56:00,005_506.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1683,2018-08-28 16:07:00,043_001.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1684,2018-07-02 13:57:00,003_181.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1685,2018-08-16 08:20:00,008_144.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1686,2018-07-07 12:56:00,005_603.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1687,2018-08-06 13:21:00,017_111.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1688,2018-08-18 12:30:00,038_219.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1689,2018-08-16 08:20:00,008_241.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1690,2018-08-17 17:50:00,030_464.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1691,2018-08-18 12:30:00,038_438.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1692,2018-08-18 12:30:00,038_098.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1693,2018-08-21 09:00:00,032_667.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1694,2018-08-06 13:19:00,015_416.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1695,2018-08-17 17:50:00,030_858.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1696,2018-08-21 15:56:00,040_408.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1697,2018-08-21 15:56:00,040_134.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1698,2018-08-06 19:19:00,019_682.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1699,2018-07-02 15:30:00,004_480.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1700,2018-08-17 17:50:00,030_215.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1701,2018-08-10 13:54:00,022_276.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1702,2018-08-17 17:50:00,030_662.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1703,2018-08-17 17:50:00,030_776.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1704,2018-08-21 09:00:00,032_633.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1705,2018-08-21 15:56:00,036_043.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1706,2018-08-18 12:30:00,038_248.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1707,2018-08-17 17:50:00,030_614.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1708,2018-08-19 12:46:00,010_848.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1709,2018-07-07 12:56:00,005_104.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1710,2018-08-21 15:56:00,031_070.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1711,2018-08-06 13:19:00,015_838.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1712,2018-08-20 09:53:00,029_023.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
1713,2018-07-02 13:57:00,003_255.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1714,2018-07-07 14:00:00,006_004.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1715,2018-08-17 17:50:00,030_836.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1716,2018-08-17 17:50:00,030_403.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1717,2018-08-06 13:19:00,015_477.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1718,2018-08-21 15:56:00,040_185.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1719,2018-08-28 16:07:00,043_024.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
1720,2018-08-17 17:50:00,030_214.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1721,2018-07-07 12:56:00,005_517.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1722,2018-08-08 21:13:00,021_114.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1723,2018-08-17 17:50:00,030_172.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1724,2018-08-18 12:30:00,038_012.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1725,2018-08-16 08:20:00,008_197.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
1726,2018-08-06 13:19:00,015_265.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1727,2018-08-06 13:21:00,017_096.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1728,2018-08-17 17:50:00,030_375.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
1729,2018-08-21 09:00:00,032_377.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1730,2018-08-19 15:46:00,046_028.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1731,2018-08-21 15:56:00,040_364.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1732,2018-08-06 13:19:00,015_1168.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1733,2018-07-02 13:57:00,003_267.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1734,2018-08-21 09:00:00,032_114.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1735,2018-07-07 12:56:00,005_590.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1736,2018-08-06 13:19:00,015_1224.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1737,2018-08-21 15:56:00,040_207.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1738,2018-08-06 13:19:00,015_1175.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1739,2018-08-19 12:46:00,010_847.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1740,2018-08-19 12:46:00,010_804.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1741,2018-08-21 15:56:00,040_492.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
1742,2018-08-06 19:19:00,019_888.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1743,2018-08-20 09:47:00,028_022.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
1744,2018-08-20 11:55:00,016_161.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
1745,2018-08-21 09:00:00,032_673.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
1746,2018-08-19 15:46:00,046_153.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
1747,2018-07-07 12:56:00,005_206.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1748,2018-08-06 13:19:00,015_815.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1749,2018-07-02 15:30:00,004_315.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
1750,2018-08-18 12:30:00,038_231.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
1751,2018-08-17 17:50:00,030_872.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
